name,price,color,visual,functional,box
Sony Xperia Z5 Premium,364.56,Black,Grade B,Working,Boxed
Sony Xperia Z5 Premium,329.28,Black,Grade B,Working,Unboxed
Sony Xperia Z5 Premium,282.23999999999995,Gold,Grade C+,Working,Unboxed
Sony Xperia Z5 Premium,23.52,Gold,Grade A,Minor Fault,Boxed
Sony Xperia Z5 Premium,364.56,Gold,Grade B,Working,Boxed
Sony Xperia Z5 Premium,329.28,Gold,Grade B,Working,Unboxed
Sony Xperia ZR,117.6,Black,Grade C,Working,Unboxed
Swiss One CS1330,32.928,Black,Grade B,Working,Unboxed
Swiss One SC1230,32.928,Black,Grade B,Working,Unboxed
Telme F210,32.928,Black,Grade B,Working,Unboxed
Telme F210,35.279999999999994,Red,Grade B,Working,Boxed
Telme F210,35.279999999999994,White,Grade B,Working,Boxed
Telme F210,30.576,White,Grade C,Working,Unboxed
Telme TS100,42.336,Black,Grade A+,Working,Boxed
Telme TS100,39.984,Black,Grade A,Working,Boxed
Vodafone Smart Mini 7 VFD 300,61.152,Black,Grade A,Working,Unboxed
Vodafone Smart Speed 6 VF795,84.672,Silver,Grade A,Working,Unboxed
ZTE Axon 7,352.8,Silver,Grade B,Working,Unboxed
ZTE Axon 7,493.91999999999996,Gold,Grade A+,Working,Boxed
ZTE Axon 7,352.8,Gold,Grade B,Working,Unboxed
ZTE Axon Elite,423.36,Gold,Grade A+,Working,Boxed
ZTE Axon Elite,376.32,Gold,Grade A,Working,Boxed
ZTE Blade,39.984,Black,Grade B,Working,Unboxed
ZTE Blade,35.279999999999994,Black,Grade C,Working,Unboxed
ZTE Blade Apex 2,117.6,Black,Grade A+,Working,Boxed
ZTE Blade G,23.52,Black,Grade C,Working,Unboxed
ZTE Blade S6,235.2,Silver,Grade A+,Working,Boxed
ZTE Blade S6,164.64,Silver,Grade B,Working,Unboxed
ZTE Blade V7 Lite,152.88,White,Grade A,Working,Unboxed
ZTE Blade Vec 4G,129.35999999999999,Black,Grade A+,Working,Boxed
ZTE Blade X3,176.4,Black,Grade A+,Working,Boxed
ZTE F320,65.856,Black,Grade A+,Working,Boxed
ZTE F320,58.8,Black,Grade A+,Working,Unboxed
ZTE F320,61.152,Black,Grade A,Working,Boxed
ZTE F320,56.448,Black,Grade A,Working,Unboxed
ZTE F320,49.391999999999996,Black,Grade B,Working,Unboxed
ZTE F320,39.984,Black,Grade C,Working,Unboxed
ZTE Skate,47.04,Black,Grade B,Working,Unboxed

